0.000141053	-1.23	-1.23	-1.23	-1.23
0.100477	0.35	0	0	0
0.201644	0.35	0	0	0
0.30172	0.35	0.00505931	0	-0.00938025
0.400421	0.35	0.0739319	0	0.00400922
0.500407	0.35	0.147175	0	0.0103416
0.601625	0.35	0.19574	0	-0.0112322
0.700839	0.35	0.212263	0	-0.0182436
0.800838	0.35	0.229837	0	-0.010949
0.900476	0.35	0.231447	0	-0.00847664
1.0011	0.35	0.216289	0	-0.0222211
1.1009	0.35	0.215523	0	-0.0164503
1.20149	0.35	0.231818	0	0.000913203
1.30181	0.35	0.233152	0	0.000275135
1.40162	0.35	0.220959	0	-0.00153279
1.50048	0.35	0.218435	0	0.0030438
1.6008	0.35	0.227232	0	0.00486842
1.70029	0.35	0.224733	0	0.00487363
1.80056	0.35	0.213207	0	0.00699714
1.9011	0.35	0.213772	0	0.00211859
2.00053	0.35	0.225784	0	0.00760651
2.10037	0.35	0.225544	0	0.0136912
2.20038	0.35	0.203323	0	-0.0249393
2.30087	0.35	0.203589	0	-0.0234073
2.40161	0.35	0.225732	0	0.015222
2.50089	0.35	0.225997	0	0.0185691
2.60027	0.35	0.212882	0	0.0185653
2.70816	0.35	0.224044	0	0.0203435
2.80151	0.35	0.224415	0	0.0218403
2.90038	0.35	0.213657	0	0.0170124
3.00112	0.35	0.213286	0	0.0197417
3.10036	0.35	0.224275	0	0.0173517
3.20114	0.35	0.223338	0	0.0149267
3.30056	0.35	0.211572	0	0.0182682
3.40044	0.35	0.2128	0	0.017028
3.50035	0.35	0.225468	0	0.0170104
3.61175	0.35	0.22447	0	0.0176431
3.7005	0.35	0.211231	0	0.0182377
3.80054	0.35	0.212026	0	0.0221227
3.90042	0.35	0.229105	0	0.0300911
4.00065	0.35	0.229257	0	0.0304346
4.10155	0.35	0.225295	0	0.0237491
4.2005	0.35	0.212367	0	0.0227883
4.30139	0.35	0.22589	0	0.0222122
4.40044	0.35	0.226784	0	0.0195027
4.50058	0.35	0.21419	0	0.0231113
4.60022	0.35	0.212903	0	0.0243843
4.70064	0.35	0.223758	0	0.023347
4.80094	0.35	0.222491	0	0.0212095
4.90397	0.35	0.210128	0	0.0203128
