0.000237828	-1.23	-1.23	-1.23	-1.23
0.100633	0.4	-1.23	0	-1.23
0.2012	0.4	0	0	0
0.308889	0.4	0	0	0
0.400564	0.4	0	0	0
0.500639	0.4	0	0	0
0.603282	0.4	0.0400347	0	-0.0154505
0.70051	0.4	0.144654	0	-0.0165933
0.803548	0.4	0.248952	0	-0.00921091
0.90049	0.4	0.283979	0	-0.00533885
1.00143	0.4	0.275254	0	0.0166722
1.10139	0.4	0.293936	0	0.0291709
1.20135	0.4	0.284491	0	-4.18425e-05
1.30106	0.4	0.267639	0	0.0005247
1.40712	0.4	0.276455	0	0.0328232
1.50242	0.4	0.291993	0	0.0343822
1.60215	0.4	0.291223	0	0.036176
1.70068	0.4	0.274224	0	0.0337262
1.80071	0.4	0.276141	0	0.0318968
1.90032	0.4	0.292594	0	0.0314267
2.00087	0.4	0.29018	0	0.0311408
2.10036	0.4	0.273732	0	0.0261355
2.20109	0.4	0.276799	0	0.0252311
2.30615	0.4	0.295442	0	0.0246632
2.40063	0.4	0.289401	0	0.000723422
2.50048	0.4	0.289238	0	0.00129914
2.60082	0.4	0.279044	0	0.0291769
2.70217	0.4	0.293237	0	0.0310565
2.80099	0.4	0.290862	0	0.0295854
2.90078	0.4	0.274964	0	0.0222417
3.00056	0.4	0.276182	0	0.0197971
3.10144	0.4	0.292649	0	0.026508
3.20118	0.4	0.290769	0	0.02863
3.30054	0.4	0.26919	0	0.044413
3.40029	0.4	0.268386	0	0.0416376
3.50134	0.4	0.287553	0	0.0285908
3.60106	0.4	0.285593	0	0.0383398
3.70083	0.4	0.270092	0	0.0407383
3.8017	0.4	0.271212	0	0.0392348
3.90067	0.4	0.287527	0	0.0443341
4.00108	0.4	0.289576	0	0.0443594
4.10056	0.4	0.275244	0	0.041
4.2015	0.4	0.264866	0	-0.0035255
4.30652	0.4	0.281148	0	-0.00356412
4.40102	0.4	0.291574	0	0.0396947
4.50154	0.4	0.275062	0	0.0389033
4.60146	0.4	0.275809	0	0.0395099
4.70076	0.4	0.29138	0	0.0432073
4.80144	0.4	0.290217	0	0.0398995
4.90381	0.4	0.287124	0	0.0294623
