0.000187566	-1.23	-1.23	-1.23	-1.23
0.100717	0.05	0	0	0
0.200561	0.05	0	0	0
0.302352	0.05	0	0	0
0.400467	0.05	0	0	0
0.500544	0.05	0	0	0
0.601066	0.05	0	0	0
0.700374	0.05	0	0	0
0.800608	0.05	0	0	0
0.900586	0.05	0	0	0
1.00238	0.05	0	0	0
1.10033	0.05	0	0	0
1.20102	0.05	0	0	0
1.30072	0.05	0	0	0
1.40146	0.05	0	0	0
1.50161	0.05	0	0	0
1.60154	0.05	0	0	0
1.70131	0.05	0	0	0
1.80048	0.05	0	0	0
1.90058	0.05	0	0	0
2.00051	0.05	0	0	0
2.10147	0.05	0	0	0
2.20113	0.05	0	0	0
2.30031	0.05	0	0	0
2.40436	0.05	0	0	0
2.50074	0.05	0	0	0
2.6003	0.05	0	0	0
2.70119	0.05	0	0	0
2.80034	0.05	0	0	0
2.90048	0.05	0	0	0
3.00055	0.05	0	0	0
3.10179	0.05	0	0	0
3.20075	0.05	0	0	0
3.30031	0.05	0	0	0
3.40193	0.05	0	0	0
3.5004	0.05	0	0	0
3.60074	0.05	0	0	0
3.70039	0.05	0	0	0
3.80208	0.05	0	0	0
3.90044	0.05	0	0	0
4.00264	0.05	0	0	0
4.10211	0.05	0	0	0
4.20036	0.05	0	0	0
4.30033	0.05	0	0	0
4.40071	0.05	0	0	0
4.5003	0.05	0	0	0
4.61578	0.05	0	0	0
4.70057	0.05	0	0	0
4.80034	0.05	0	0	0
4.90113	0.05	0	0	0
