0.000204639	-1.23	-1.23	-1.23	-1.23
0.10086	0.45	0	0	0
0.204643	0.45	0	0	0
0.300401	0.45	0	0	0
0.400473	0.45	0.0269473	0	-0.0020102
0.501443	0.45	0.112419	0	-0.062485
0.60172	0.45	0.233301	0	-0.0870838
0.701106	0.45	0.29264	0	-0.0899099
0.801543	0.45	0.331403	0	0.0161976
0.901407	0.45	0.355391	0	0.029454
1.00131	0.45	0.355085	0	0.0297801
1.10217	0.45	0.336982	0	0.0254216
1.20085	0.45	0.339561	0	0.018298
1.30196	0.45	0.354205	0	0.0372791
1.40083	0.45	0.354305	0	0.0441335
1.5008	0.45	0.35771	0	0.0306604
1.60159	0.45	0.338717	0	0.0255229
1.70266	0.45	0.36083	0	0.0303848
1.80048	0.45	0.360292	0	0.0352683
1.90209	0.45	0.359749	0	0.0310128
2.00141	0.45	0.338655	0	0.0322743
2.10251	0.45	0.349915	0	0.0144721
2.20118	0.45	0.354326	0	0.0282192
2.30026	0.45	0.344346	0	-0.0163949
2.40122	0.45	0.325764	0	-0.0161814
2.50032	0.45	0.351617	0	0.0163538
2.60144	0.45	0.351657	0	0.0245503
2.70159	0.45	0.338213	0	0.0410903
2.80123	0.45	0.339213	0	0.0391487
2.90259	0.45	0.356902	0	0.037311
3.00112	0.45	0.354137	0	0.0318829
3.10164	0.45	0.335337	0	0.0261182
3.20115	0.45	0.335546	0	0.0243745
3.30077	0.45	0.355532	0	0.0291767
3.40049	0.45	0.35686	0	0.0339937
3.501	0.45	0.336513	0	0.0303355
3.60166	0.45	0.337975	0	0.0328313
3.70036	0.45	0.359543	0	0.0380477
3.80045	0.45	0.359302	0	0.0337684
3.90164	0.45	0.34026	0	0.0364982
4.00038	0.45	0.341547	0	0.0399457
4.10136	0.45	0.360463	0	0.0385959
4.20037	0.45	0.3587	0	0.0441889
4.30126	0.45	0.341743	0	0.0427847
4.40387	0.45	0.343123	0	0.0395311
4.50685	0.45	0.353599	0	0.0193319
4.60074	0.45	0.352368	0	0.0242662
4.70042	0.45	0.331291	0	0.0223516
4.80154	0.45	0.334252	0	0.0237549
4.9008	0.45	0.365135	0	0.0574481
